userId,rating,timestamp
3,0.5,1306464284
3,5,1306463718
3,5,1306463708
3,4.5,1306464021
3,5,1306463825
3,0.5,1306464204
3,5,1306463670
3,4.5,1306464036
3,5,1306463684
3,4.5,1306463993
3,5,1306463815
3,0.5,1306464164
4,3,986935199
4,2,945173447
4,3,986935047
4,2,945173425
4,3,964622786
4,3,964538444
4,4,986848784
4,5,964622758
4,1,986848920
4,5,945078571
4,3,945078428
4,5,964622565
4,2,945079259
4,5,945079078
4,1,945629040
4,5,964622684
4,2,945173513
4,3,986848894
4,5,945079259
4,5,964538468
4,1,945173350
4,5,945079182
4,5,964538500
4,4,945629063
4,4,964622786
4,3,986934901
4,3,964623306
4,4,945078690
4,2,945078467
4,1,986934915
4,2,986848828
4,5,945079259
4,5,945174290
4,5,945079872
4,1,945079106
4,5,945078636
4,1,964538832
4,2,945079301
4,4,945079670
4,5,964539986
4,3,986848609
4,2,945078587
4,5,964540008
4,3,945079906
4,4,986935230
4,3,945078601
4,4,945079106
4,4,964622714
4,5,964623347
4,4,945079653
4,4,945078446
4,4,945079837
4,5,945173902
4,5,945173989
4,5,945173902
4,5,945079670
4,5,945079521
4,5,945173602
4,5,964538571
4,3,986849085
4,4,945079232
4,5,945173654
4,3,964540578
4,2,986934819
4,4,945079483
4,5,945173692
4,2,945078946
4,5,986934696
4,5,945079259
4,5,964539723
4,3,964538500
4,5,964539723
4,5,986934625
4,4,964539180
4,1,964778513
4,5,964538500
4,5,964538763
4,5,964538763
4,3,964538728
4,2,945078967
4,5,945174025
4,1,964539205
4,4,945079729
4,4,964539961
4,4,964539326
4,5,945174008
4,4,964538728
4,4,964622684
4,4,986849037
4,2,986934832
4,5,945079653
4,5,945078690
4,4,945079653
4,4,964538763
4,3,945078467
4,1,945173766
4,5,945079767
4,4,945173492
4,4,964622830
4,4,945079790
4,3,986935244
4,1,945079906
4,2,945079837
4,4,964622758
4,1,945629015
4,4,945079956
4,4,945079889
4,5,945079143
4,3,964539357
4,5,945174134
4,2,986849001
4,4,964622642
4,3,964622617
4,2,964539431
4,4,945629179
4,3,964540505
4,4,964622714
4,1,986934786
4,3,986934870
4,5,945079653
4,2,964622684
4,5,945078967
4,4,986934786
4,2,945078690
4,4,945079052
4,5,945079521
4,4,986935016
4,3,986935328
4,5,986934738
4,5,964539855
4,5,945174008
4,4,945079729
4,5,964540008
4,1,945629238
4,1,964622590
4,2,964538964
4,4,945078467
4,4,964622590
4,5,945079164
4,3,964623306
4,4,986935302
4,4,945079858
4,1,945173385
4,5,945078863
4,5,964622684
4,1,986848894
4,4,945079790
4,5,945079013
4,2,945078542
4,4,964539986
4,1,964778621
4,2,945173553
4,5,964539628
4,5,945078814
4,5,964539140
4,4,986935016
4,4,945078708
4,5,986934870
4,2,945078528
4,2,945078946
4,4,986848610
4,4,986936200
4,5,945079920
4,4,986934884
4,3,964778197
4,5,964622487
4,4,964539121
4,1,964538930
4,4,964539771
4,4,964539828
4,4,964623306
4,4,986934498
4,3,964622758
4,5,964538329
4,4,964539395
4,4,986849238
4,2,964538243
4,1,986848908
4,5,964538351
4,2,986849212
4,1,986935199
4,3,964539085
4,3,986936207
4,5,986849180
4,4,986934465
4,3,986849149
4,4,986849164
4,4,986849130
4,3,986934819
4,1,986849254
4,3,986848856
4,4,986849180
4,3,986849201
4,3,986849226
4,4,986849149
4,5,986848753
4,3,986848665
4,4,986934901
4,3,986848685
4,3,986848700
4,2,1007569424
4,5,986848685
4,4,1007574542
4,3,1007569465
4,2,1007569424
4,4,1007574470
4,1,1007569465
4,4,1007569586
4,3,1007574509
4,1,1007569586
4,3,1007574532
4,5,1007569445
4,3,1007569445
4,4,1007574532
4,4,1007569465
4,5,1007569424
5,4,847434962
5,4,847435238
5,4,847434881
5,4,847435292
5,3,847434961
5,4,847434881
5,5,847435238
5,4,847434880
5,3,847434748
5,3,847434802
5,4,847435292
5,5,847435337
5,3,847435292
5,4,847435238
5,3,847435129
5,1,847435311
5,5,847435311
5,5,847434748
5,3,847435337
5,2,847434832
5,3,847434880
5,3,847434802
5,3,847434832
5,2,847435238
5,3,847434882
5,4,847435129
5,2,847434748
5,3,847435292
5,4,847434801
5,4,847435337
5,5,847435311
5,3,847435129
5,5,847434960
5,4,847435258
5,3,847435311
5,4,847434801
5,3,847435258
5,5,847434747
5,3,847434747
5,5,847435238
5,5,847434832
5,5,847435292
5,3,847434962
5,3,847435258
6,4,845553522
6,5,845554296
6,3,845554349
6,5,845553938
6,4,845553757
6,4,845554264
6,3,845555281
6,3,845553253
6,4,845553489
6,3,845555588
6,4,845554505
6,4,845553819
6,4,845553559
6,2,845553382
6,2,845553382
6,5,845553875
6,4,845554397
6,3,845553695
6,4,845555362
6,3,845555402
6,3,845553819
6,4,845553426
6,4,845553354
6,5,845553726
6,4,845554962
6,4,845555607
6,3,845553907
6,4,845554551
6,4,845553317
6,1,845553381
6,4,845555402
6,4,845554263
6,4,845555454
6,4,845553660
6,3,845555070
6,3,845555151
6,4,845555317
6,3,845554907
6,5,845556131
6,3,845555300
6,2,845555694
6,4,845555124
6,4,845555454
6,4,845554584
6,4,845553559
6,3,845555151
6,1,845555436
6,4,845554349
6,3,845553757
6,5,845553283
6,4,845553994
6,3,845556257
6,3,845555342
6,3,845554987
6,3,845555024
6,4,845553586
6,4,845553966
6,4,845555607
6,4,845553110
6,4,845553586
6,3,845553146
6,4,845553660
6,3,845555006
6,5,845553457
6,3,845553253
6,3,845553907
6,3,845553146
6,5,845553695
6,3,845554263
6,3,845555402
6,3,845554479
6,3,845554931
6,1,845555362
6,2,845555006
6,3,845553938
6,3,845553283
6,3,845553619
6,3,845556241
6,2,845554931
6,4,845554455
6,3,845553586
6,3,845556290
6,3,845553619
6,3,845555477
6,4,845554024
6,3,845553253
6,3,845556106
6,4,845556310
6,4,845556181
6,4,845554099
6,3,845555382
6,2,845553994
6,3,845556131
6,4,845554024
6,3,845553794
6,4,845553381
6,5,845553966
6,3,845553174
6,2,845554176
6,4,845553559
6,4,845553875
6,3,845554987
6,3,845555571
6,3,845555588
6,5,845554263
6,4,845555588
6,3,845556257
6,4,845553619
6,3,845553283
6,3,845555655
6,3,845553726
6,5,845554176
6,3,845555172
6,4,845553695
6,5,845554551
6,3,845553726
6,3,845553457
6,3,845554376
6,3,845555172
6,4,845555249
6,3,845553875
6,4,845555151
6,4,845553907
6,5,845553844
6,3,845555436
6,4,845554320
6,3,845553522
6,2,845553283
6,3,845554455
6,3,845555571
6,4,845553253
6,3,845553660
6,2,845553110
6,3,845555436
6,3,845554099
6,4,845555546
6,3,845556119
6,1,845555151
6,3,845555546
6,5,845554603
6,4,845553522
6,5,845553174
6,4,845553457
6,5,845553200
6,1,845554062
6,4,845553200
6,3,845555071
6,3,845555046
6,5,845553757
6,3,845556223
6,5,845553586
6,4,845553253
6,4,845555265
6,3,845553938
6,3,845555172
6,3,845553146
6,3,845555300
6,3,845553938
6,5,845553146
6,5,845553489
6,4,845554455
6,3,845555382
6,4,845553726
6,4,845555402
6,4,845553819
6,5,845553200
6,3,845553457
6,3,845555265
6,3,845556412
6,3,845555094
6,4,845554376
6,3,845553994
6,5,845553317
6,3,845554962
6,4,845553317
6,5,845553726
6,4,845553794
6,3,845554141
6,3,845554296
6,5,845553317
6,3,845554987
6,4,845553110
6,3,845553994
6,3,845554397
6,3,845554320
6,3,845554603
6,3,845553354
6,3,845554505
6,4,845554420
6,3,845554962
6,3,845554224
6,3,845554551
6,5,845553489
6,4,845553200
6,3,845553489
6,3,845554505
6,4,845553457
6,3,845555124
6,4,845555024
6,4,845553283
6,3,845554062
6,5,845553174
6,3,845555546
6,3,845555281
6,2,845553844
6,4,845553907
6,4,845555477
6,3,845555632
6,4,845553522
6,4,845554099
6,4,845554141
6,5,845553200
6,3,845553794
6,3,845554505
6,3,845554584
6,4,845554141
6,3,845555172
6,3,845554176
6,3,845553819
6,5,845553354
6,3,845554455
6,3,845555317
6,4,845553586
6,3,845553522
6,3,845555546
6,4,845553794
6,4,845554908
6,3,845553844
6,3,845554479
6,3,845553426
6,3,845554296
6,3,845554224
6,3,845556181
6,3,845554551
6,3,845553426
6,3,845554099
6,4,845554524
6,3,845554099
6,2,845554349
6,3,845554908
6,3,845553875
6,5,845553559
6,4,845555342
6,3,845555070
6,5,845553381
6,5,845553146
6,3,845553317
6,5,845553109
6,3,845553109
6,4,845553174
6,4,845553819
6,5,845553174
6,3,845554141
6,4,845553354
6,3,845555024
6,3,845553844
6,4,845555342
6,5,845554062
6,3,845555300
6,4,845555265
6,4,845555046
6,1,845555362
6,4,845555151
6,3,845556147
6,3,845555342
6,3,845555694
6,3,845556378
6,4,845556147
6,3,845555571
6,4,845554376
6,5,845555249
6,3,845556223
6,4,845555317
6,2,845555694
6,5,845553619
6,3,845555046
6,1,845555006
6,3,845555632
6,3,845556462
6,5,845556915
6,5,845554584
6,3,845556506
6,3,845555656
6,3,845556194
6,4,845554584
6,3,845555514
6,5,845556222
6,4,845556194
6,3,845556241
6,4,845555514
6,3,845556120
6,3,845555675
6,4,845556340
6,4,845555694
6,3,845556412
6,3,845556181
6,3,845556340
6,3,845556448
6,3,845556241
6,3,845556808
6,3,845556567
6,4,845556475
6,4,845556808
6,4,845556323
6,2,845556412
6,4,845556506
6,4,845556694
6,3,845556462
6,5,845556694
6,4,845556860
6,4,845556579
6,3,845555571
6,4,845556278
6,3,845555454
7,4.5,1106635946
7,4.5,1106635993
7,3,1106635520
7,4.5,1106635925
7,4,1106635987
7,5,1106635933
7,5,1106635915
7,3,1106635937
7,5,1106635532
7,5,1106635917
7,2,1106635714
7,3,1106635971
7,2.5,1106635940
7,3,1106635922
7,5,1106635912
7,3.5,1106712636
7,4,1106635981
7,4,1106636810
7,4.5,1106635943
7,3,1106635685
7,4,1106712615
7,4,1106635502
7,1.5,1106712613
7,4,1106635996
7,4,1106635462
7,4,1106635965
7,5,1106635496
7,4.5,1106635464
7,5,1106712575
7,1.5,1106635678
7,5,1106635681
7,3.5,1106635489
7,5,1106635423
7,4,1106635429
7,3,1107127060
7,3,1106635653
7,0.5,1106635416
7,4,1106635484
7,1.5,1106635444
7,4.5,1106635657
7,5,1106713565
7,2,1106712559
7,3.5,1106635625
7,5,1106635640
7,1.5,1106712553
7,3,1106635540
7,4.5,1113542732
7,2,1106635420
7,2.5,1106713072
7,1.5,1106713076
7,3.5,1106713081
7,4.5,1106635648
7,4,1106712546
7,4.5,1106635500
7,1.5,1106713005
7,4.5,1106712549
7,1.5,1106636534
7,1,1106712541
7,3.5,1106635630
7,5,1106635733
7,4,1106636596
7,2.5,1106635635
7,3,1161738301
7,4,1106712913
7,2,1106635742
7,2,1110855253
7,4,1106635524
7,0.5,1107127033
7,4.5,1106712869
7,1,1106635749
7,1.5,1109746591
7,1.5,1161738352
7,3,1106635738
7,4,1106636531
7,4,1106636718
7,4,1106636702
7,4.5,1106636589
7,4.5,1106636610
7,3.5,1106712866
7,3.5,1106636606
7,0.5,1106635735
7,4,1106636707
7,3,1106712820
7,3,1106636612
7,1.5,1106635745
7,5,1106713586
7,4.5,1106635705
7,4.5,1106636527
7,4,1106636600
7,4.5,1106712818
7,4,1106636516
7,4,1106712831
7,0.5,1157949714
7,4.5,1106636584
7,4.5,1106712827
7,2,1106712812
7,4.5,1106636579
7,4,1106636520
7,3,1173051472
7,4,1107473963
7,4.5,1106713442
7,3.5,1106636782
7,2.5,1106636592
7,2,1108602792
7,4.5,1106636844
7,4.5,1106636511
7,3.5,1108602755
7,1,1106779625
7,1,1161738306
7,4.5,1106636602
7,1.5,1109746594
7,1,1106713549
7,3.5,1118025961
7,1,1110757877
7,4.5,1122333561
7,4,1110757890
7,4,1106636098
7,3.5,1110173697
7,4,1106636064
7,1,1106636095
7,2.5,1106636069
7,2.5,1111552650
7,4,1106636101
7,3,1107474020
7,3.5,1113353083
7,2,1107127004
7,3.5,1118025982
7,2,1118025946
7,1.5,1122940686
7,2,1118026013
7,3.5,1128486479
7,3.5,1116550784
7,1,1121041079
7,2,1121041002
7,1,1125442102
7,3,1121041015
7,4.5,1122333538
7,3.5,1162163504
7,3.5,1149548381
7,4.5,1144806100
7,4,1157949636
7,4.5,1157066190
7,1,1159225196
7,0.5,1161738279
7,1,1157949732
7,1,1169687318
7,4.5,1162163488
7,2.5,1174263740
7,4.5,1165876367
7,3.5,1174263775
7,0.5,1176181731
7,3,1173051469
8,4,839463806
8,2,839463509
8,4,839463806
8,4,839463564
8,3,839463624
8,5,839463546
8,3,839463644
8,4,839463546
8,5,839463644
8,3,839463527
8,3,839464076
8,4,839463422
8,2,839463451
8,5,839463509
8,4,839463856
8,3,839463509
8,4,839463470
8,3,839464076
8,3,839463767
8,3,839463856
8,5,839463509
8,3,839463767
8,3,839463489
8,4,839463422
8,3,839463644
8,5,839463489
8,3,839463509
8,3,839463527
8,5,839463767
8,5,839463546
8,3,839463564
8,4,839463644
8,5,839463422
8,1,839463702
8,3,839463728
8,4,839463546
8,3,839463489
8,4,839463527
8,2,839463624
8,5,839463728
8,3,839463728
8,3,839463702
8,3,839463702
8,5,839463422
8,3,839463422
8,4,839463470
8,3,839463728
9,3,1044656650
9,3,1044657119
9,4,1044656650
9,3,1044656716
9,3,1044657102
9,4,1044657026
9,5,1044657026
9,2,1044656650
9,4,1044657088
9,5,1044656716
9,5,1044657088
9,4,1044656650
9,2,1044656716
9,3,1044657200
9,4,1044657237
9,3,1044656650
9,5,1044657072
9,3,1044657221
9,2,1044656716
9,2,1044656650
9,3,1044656650
9,3,1044657051
9,1,1044657221
9,1,1044656650
9,5,1044657051
9,4,1044656811
9,3,1044656811
9,4,1044656792
9,4,1044656836
9,4,1044656836
9,5,1044656836
9,1,1044656836
9,1,1044657318
9,3,1044657269
9,3,1044656962
9,4,1044656792
9,1,1044657318
9,4,1044657144
9,5,1044656934
9,5,1044656908
9,4,1044656962
9,1,1044657338
9,4,1044657185
9,2,1044657269
9,4,1044657072
9,2,1044657285
10,1,1455303387
10,3.5,1455301685
10,4,1455306173
10,3.5,1455357645
10,4,1455302254
10,0.5,1455306152
10,3,1455619275
10,3,1455303518
10,3,1455357613
10,3.5,1455301699
10,4,1455306183
10,0.5,1455356378
10,3.5,1455357517
10,0.5,1455356388
10,1,1455356578
10,0.5,1455356582
10,4,1455356591
10,3,1455398344
10,3.5,1455302676
10,4.5,1455356595
10,4.5,1455398321
10,4,1455356385
10,4,1455301798
10,3,1455399329
10,3.5,1455301898
10,3,1455357578
10,3,1455303078
10,4,1455356588
10,3,1455397999
10,3,1455357557
10,3,1455303070
10,3.5,1455306101
10,4,1455398379
10,4,1455301621
10,4,1455399533
10,3,1455302670
10,4,1455356347
10,4,1455399087
10,4.5,1455303046
10,3.5,1455402085
10,4,1455303057
10,3.5,1455399289
10,5,1455356656
10,3.5,1455398107
10,5,1455301847
10,3.5,1455356713
10,3.5,1455356327
10,3,1455397936
10,5,1455303064
10,2.5,1455302401
10,3.5,1455302697
10,1,1455398160
10,3.5,1455398096
10,2.5,1455357527
10,4.5,1455357602
10,3,1455398153
10,3,1455357626
10,5,1455302031
10,3,1455356796
10,4,1455301745
10,2.5,1455301854
10,3,1455401876
10,5,1455302162
10,5,1455357502
10,3,1455356357
10,4.5,1455359663
10,1.5,1455399396
10,3.5,1455356320
10,3.5,1455301825
10,3,1455357531
10,3.5,1455302791
10,4.5,1455302113
10,2.5,1455357564
10,2,1455398002
10,3,1455302689
10,2,1455301965
10,2.5,1455398339
10,3.5,1455302183
10,4.5,1455356863
10,0.5,1455357607
10,3.5,1455357596
10,4,1455304158
10,4.5,1455302747
10,3,1455399200
10,3,1455357636
10,0.5,1455398141
10,5,1455301869
10,2.5,1455301741
10,3.5,1455399573
10,3,1455356987
10,3.5,1455301822
10,3.5,1455398131
10,2.5,1455356351
10,3,1455356691
10,3,1455357541
10,2,1455302684
10,3,1455356988
10,5,1455306124
10,3.5,1455399347
10,2.5,1455357716
10,5,1455302591
10,3.5,1455399313
10,3.5,1455357720
10,2,1455398390
10,3.5,1455357730
10,3,1455398396
10,3.5,1455306257
10,4,1455357504
10,3,1455399281
10,3,1455356990
10,5,1455302120
10,5,1455301553
10,4.5,1455357387
10,4,1455398177
10,4,1455356885
10,3,1455398127
10,3.5,1455399376
10,5,1455302172
10,0.5,1455301892
10,1,1455398105
10,3,1455356994
10,4,1455398111
10,4,1455356177
10,4,1455357653
10,2.5,1455399232
10,3.5,1455357076
10,4.5,1455306204
10,1,1455398089
10,2,1455399188
10,0.5,1455302315
10,0.5,1455398092
10,4,1455357656
10,4,1455398144
10,4.5,1455357698
10,4,1455398275
10,1,1455302650
10,3.5,1455357384
10,5,1455302192
10,4,1455356898
10,5,1455356776
11,5,902154266
11,3,902154316
11,4,902155135
11,2,902154593
11,3,902154458
11,5,902154266
11,5,902154266
11,3,902154593
11,3,902154567
11,4,902154621
11,3,902154706
11,4,902154383
11,4,902155070
11,5,902154342
11,5,901200263
11,3,904510567
11,2,902154684
11,3,902154431
11,4,902154431
11,3,902154685
11,5,902154316
11,3,902154805
11,4,902154431
11,4,902154383
11,3,902154805
11,4,902154514
11,5,902155043
11,4,902154266
11,5,902155102
11,4,902154514
11,4,902154431
11,4,902154542
11,4,902154487
11,3,902154621
11,5,901200233
11,4,902154266
11,4,902155136
11,3,902154383
11,3,902154542
11,1,902154685
11,5,902154383
11,3,902154647
11,4,902154431
11,4,902154458
11,3,902154542
11,5,902155136
11,4,902154487
11,4,902154487
11,4,902154647
11,4,902154316
11,3,902154542
11,3,902154647
11,5,902155102
11,4,902155102
11,5,902154989
11,5,902155043
11,4,901200111
11,2,901200143
11,4,901200037
11,4,901200070
11,4,904510428
11,2,902154383
11,3,904510428
11,5,902153951
12,4,1247264471
12,5,1247264411
12,5,1247263465
12,5,1247263375
12,4.5,1247263357
12,3,1247263371
12,3.5,1247264106
12,3.5,1247263318
12,4,1247263452
12,5,1247264096
12,4.5,1247264114
12,3.5,1247264118
12,5,1247263404
12,3,1247263395
12,5,1247264463
12,3.5,1247263334
12,5,1247263670
12,3.5,1247263337
12,3,1247263495
12,5,1247264406
12,5,1247263689
12,5,1247263444
12,4,1247263398
12,5,1247263428
12,5,1247264220
12,4.5,1247263471
12,4.5,1247264420
12,4,1247264417
12,5,1247264138
12,5,1247264151
12,5,1247264192
12,5,1247264457
13,5,987895819
13,1,987456968
13,3,987456968
13,3,987457052
13,5,987456848
13,4,987457086
13,3,987895819
13,4,987456818
13,4,987456818
13,3,987456968
13,3,987456818
13,2,987456818
13,5,987457007
13,4,987895952
13,2,987895720
13,3,987895651
13,5,987895902
13,4,987895902
13,3,987895952
13,4,987895902
13,4,987895902
13,4,987895720
13,4,987895952
13,4,987896183
13,3,987895651
13,4,987895582
13,3,987895651
13,3,987895952
13,5,987895902
13,5,987895651
13,4,987895720
14,3,835441653
14,3,835441989
14,1,835441168
14,4,835441394
14,4,835441168
14,3,835441186
14,5,835441133
14,5,835441295
14,3,835441371
14,5,835441107
14,4,835440977
14,2,835441012
14,3,835441371
14,3,835441042
14,5,835441168
14,5,835441239
14,4,835441107
14,3,835440978
14,3,835441042
14,5,835441239
14,4,835441066
14,2,835441012
14,3,835441686
14,4,835441239
14,1,835441210
14,4,835441620
14,3,835441328
14,4,835441729
14,4,835441066
14,3,835442201
14,3,835441812
14,4,835441578
14,3,835441262
14,3,835441672
14,3,835441558
14,5,835441347
14,3,835442007
14,3,835441371
14,4,835441415
14,3,835441794
14,3,835441558
14,4,835441239
14,3,835441451
14,4,835440977
14,2,835440976
14,4,835441086
14,3,835441431
14,1,835442447
15,2.5,1510577970
15,1,1299424916
15,3.5,1510571970
15,1,1299424840
15,1,1299424762
15,3,1299425021
15,5,1510571946
15,3,1510571962
15,4,1510571877
15,5,1510571866
15,1,1299425002
15,5,1510571873
15,3,1510577958
15,5,1510571982
15,3,1510577985
15,5,1510572012
15,2,1510578088
15,3.5,1510572881
15,2,1299425064
15,4,1510571941
15,5,1510572645
15,4,1510571989
15,5,1510572775
15,5,1510572653
15,5,1510572684
15,4,1510572646
15,3.5,1510572001
15,5,1510571953
15,3,1299425144
15,3,1510572660
15,4.5,1510572798
15,2.5,1299424890
15,5,1299424826
15,5,1510572060
15,4,1510572114
15,3.5,1510571984
15,3,1510578011
15,1.5,1510578050
15,5,1299425040
15,2.5,1299424998
15,4.5,1510572005
15,4,1510571744
15,3,1510571764
15,4,1510571751
15,4.5,1510572872
15,2.5,1510571747
15,5,1510571797
15,5,1510573324
15,4,1510572526
15,5,1299425097
15,3.5,1510572486
15,4,1299425208
15,5,1510571768
15,1.5,1299425200
15,3,1510571680
15,4,1510572144
15,3,1510571677
15,4,1299425113
15,3.5,1510572048
15,1.5,1510571774
15,3,1510577965
15,4,1510573239
15,5,1510571736
15,3.5,1510577956
15,3.5,1510571754
15,5,1510571789
15,4,1510571793
15,3,1510578001
15,3.5,1510571759
15,2,1510577982
15,5,1510571938
15,3,1510577979
15,3.5,1510571682
15,3,1510572077
15,3.5,1510572802
15,3,1510572163
15,2.5,1510578083
15,3.5,1510572823
15,2.5,1510577973
15,5,1510572900
15,4.5,1510572550
15,3,1510573220
15,4.5,1510572075
15,3,1510577962
15,3.5,1510572810
15,2,1510571886
15,2,1510572096
15,3.5,1510577951
15,3,1510578158
15,4,1510572137
15,3,1510572824
15,3.5,1510577953
15,4,1299425345
15,3.5,1510572656
15,4,1510578034
15,2.5,1510578103
15,3,1510572052
15,3.5,1510571930
15,5,1510572834
15,4.5,1510573398
15,3.5,1510572833
15,2,1510572842
15,3,1510573214
15,2,1510571987
15,3,1510572894
15,3,1510572815
15,4,1510572473
15,1,1510571958
15,4,1510572902
15,3.5,1510573234
15,4.5,1510572095
15,4,1510572616
15,2,1510572056
15,4,1510571878
15,1.5,1510573153
15,4.5,1510572026
15,4.5,1510572466
15,1.5,1510571973
15,2,1510572159
15,2,1510572009
15,2.5,1510573154
15,2,1510572126
15,5,1510572679
15,2,1510571949
15,2,1510572670
15,1,1510573305
15,4,1510571883
15,4.5,1510572481
15,3,1510572581
15,5,1510572535
15,3,1510578039
15,3.5,1510578028
15,3.5,1510572512
15,5,1510572789
15,3.5,1510572516
16,3.5,1377477814
16,4,1377476781
16,4.5,1377477446
16,2,1377476617
16,3,1377476936
16,4,1377477870
16,3,1377477302
16,4,1377476766
16,4,1377476675
16,3.5,1377477951
16,4,1377476787
16,4.5,1377477340
16,3,1377476977
16,4.5,1377477406
16,4,1377477470
16,4,1377476943
16,4.5,1377476825
16,4,1377476589
16,2.5,1377476772
16,3.5,1377476805
16,3.5,1377476810
16,4,1377477016
16,3.5,1377477349
16,4,1377477608
16,4,1377476972
16,4,1377477315
16,4,1377476909
16,3.5,1377476649
16,2.5,1377476656
16,4,1377476813
16,3,1377476993
16,4,1377477008
16,3.5,1377476852
16,5,1377477911
16,3,1377477410
16,4,1377476856
16,4,1377476891
16,4,1377477450
16,3.5,1377476956
16,4,1377477839
